id,prompt,sample_idx,pred,method,end_kind,ntok
test-0187,A,2,497248.0,final_answer,clean_final,1357
test-0188,A,0,200.0,final_answer,clean_final,452
test-0188,A,1,200.0,final_answer,clean_final,597
test-0188,A,2,200.0,final_answer,clean_final,471
test-0189,A,0,42.0,final_answer,clean_final,305
test-0189,A,1,24.0,final_answer,clean_final,108
test-0189,A,2,30.0,final_answer,clean_final,341
test-0190,A,0,144.0,final_answer,clean_final,736
test-0190,A,1,144.0,final_answer,clean_final,805
test-0190,A,2,147.0,final_answer,clean_final,681
test-0191,A,0,15.0,boxed,sentence_end,474
test-0191,A,1,15.0,boxed,sentence_end,533
test-0191,A,2,24.0,final_answer,clean_final,524
test-0192,A,0,35.0,final_answer,clean_final,440
test-0192,A,1,42.0,final_answer,mid_cut,418
test-0192,A,2,35.0,final_answer,ends_digit,285
test-0193,A,0,60.0,final_answer,clean_final,942
test-0193,A,1,28.0,final_answer,clean_final,1391
test-0193,A,2,4.0,final_answer,clean_final,741
test-0194,A,0,140.0,final_answer,clean_final,216
test-0194,A,1,140.0,final_answer,clean_final,218
test-0194,A,2,140.0,final_answer,clean_final,279
test-0195,A,0,21.0,boxed,mid_cut,877
test-0195,A,1,18.0,boxed,mid_cut,719
test-0195,A,2,18.0,boxed,mid_cut,1205
test-0196,A,0,10.0,final_answer,clean_final,196
test-0196,A,1,10.0,final_answer,clean_final,168
test-0196,A,2,10.0,final_answer,clean_final,215
test-0197,A,0,55.0,final_answer,clean_final,273
test-0197,A,1,55.0,final_answer,clean_final,264
test-0197,A,2,55.0,final_answer,clean_final,279
test-0198,A,0,589.0,final_answer,clean_final,1421
test-0198,A,1,183.0,answer_is,ends_digit,1422
test-0198,A,2,239.0,final_answer,clean_final,1330
test-0199,A,0,108.0,final_answer,clean_final,435
test-0199,A,1,60.0,final_answer,clean_final,657
test-0199,A,2,60.0,final_answer,clean_final,961
test-0200,A,0,200,final_answer,clean_final,413
test-0200,A,1,100,final_answer,clean_final,403
test-0200,A,2,100,final_answer,clean_final,423
test-0201,A,0,33,final_answer,clean_final,219
test-0201,A,1,33,final_answer,clean_final,148
test-0201,A,2,33,final_answer,clean_final,141
test-0202,A,0,1040,final_answer,clean_final,318
test-0202,A,1,1040,final_answer,clean_final,238
test-0202,A,2,1040,final_answer,clean_final,215
test-0203,A,0,18,final_answer,clean_final,302
test-0203,A,1,1,final_answer,clean_final,476
test-0203,A,2,3,final_answer,clean_final,488
test-0204,A,0,7,final_answer,clean_final,1060
test-0204,A,1,7,boxed,mid_cut,524
test-0204,A,2,5,final_answer,clean_final,969
test-0205,A,0,0,final_answer,clean_final,1107
test-0205,A,1,243,last_number,ends_digit,1536
test-0205,A,2,2691,last_number,mid_cut,1536
test-0206,A,0,196,final_answer,clean_final,256
test-0206,A,1,196,final_answer,clean_final,233
test-0206,A,2,196,final_answer,clean_final,286
test-0207,A,0,7625597484987,final_answer,clean_final,78
test-0207,A,1,12000,final_answer,clean_final,381
test-0207,A,2,38903,final_answer,clean_final,91
test-0208,A,0,152,final_answer,clean_final,863
test-0208,A,1,642,boxed,sentence_end,1011
test-0208,A,2,408,boxed,mid_cut,1084
test-0209,A,0,163,final_answer,clean_final,260
test-0209,A,1,86,final_answer,clean_final,427
test-0209,A,2,163,final_answer,clean_final,260
test-0210,A,0,9,final_answer,clean_final,299
test-0210,A,1,9,final_answer,clean_final,349
test-0210,A,2,9,final_answer,clean_final,382
test-0211,A,0,0,final_answer,clean_final,291
test-0211,A,1,16,final_answer,clean_final,331
test-0211,A,2,32,final_answer,clean_final,248
test-0212,A,0,97,final_answer,clean_final,678
test-0212,A,1,4951,final_answer,clean_final,474
test-0212,A,2,4991,final_answer,clean_final,461
test-0213,A,0,1010,final_answer,clean_final,539
test-0213,A,1,1010,final_answer,clean_final,412
test-0213,A,2,1010,final_answer,clean_final,667
test-0214,A,0,2,final_answer,clean_final,574
test-0214,A,1,4,final_answer,clean_final,691
test-0214,A,2,9,final_answer,clean_final,477
test-0215,A,0,84,boxed,mid_cut,1059
test-0215,A,1,120,final_answer,clean_final,610
test-0215,A,2,60,final_answer,clean_final,761
test-0216,A,0,18,final_answer,clean_final,204
test-0216,A,1,18,final_answer,clean_final,191
test-0216,A,2,18,final_answer,clean_final,161
test-0217,A,0,123,final_answer,clean_final,1257
test-0217,A,1,123,final_answer,clean_final,867
test-0217,A,2,123,boxed,mid_cut,564
test-0218,A,0,252,final_answer,clean_final,583
test-0218,A,1,204,final_answer,clean_final,512
test-0218,A,2,204,final_answer,clean_final,709
test-0219,A,0,498,final_answer,clean_final,140
test-0219,A,1,498,final_answer,clean_final,72
test-0219,A,2,498,final_answer,clean_final,99
test-0220,A,0,2,final_answer,clean_final,269
test-0220,A,1,2,final_answer,clean_final,315
test-0220,A,2,2,final_answer,clean_final,273
test-0221,A,0,400,final_answer,clean_final,557
test-0221,A,1,400,boxed,mid_cut,685
test-0221,A,2,400,final_answer,clean_final,589
test-0222,A,0,17,final_answer,clean_final,956
test-0222,A,1,8,boxed,mid_cut,978
test-0222,A,2,34,answer_is,mid_cut,772
test-0223,A,0,999,last_number,mid_cut,1536
test-0223,A,1,463,final_answer,clean_final,473
test-0223,A,2,993,final_answer,clean_final,934
test-0224,A,0,262,final_answer,clean_final,176
test-0224,A,1,262,final_answer,clean_final,179
test-0224,A,2,262,final_answer,clean_final,174
test-0225,A,0,52,final_answer,clean_final,1035
test-0225,A,1,6,final_answer,clean_final,958
test-0225,A,2,-1,final_answer,clean_final,691
test-0226,A,0,8,final_answer,clean_final,608
test-0226,A,1,6,final_answer,clean_final,437
test-0226,A,2,4,final_answer,clean_final,307
test-0227,A,0,694,final_answer,clean_final,224
test-0227,A,1,694,final_answer,clean_final,177
test-0227,A,2,694,final_answer,clean_final,238
test-0228,A,0,151,final_answer,clean_final,1163
test-0228,A,1,192,boxed,mid_cut,809
test-0228,A,2,13,final_answer,clean_final,1151
test-0229,A,0,15,final_answer,clean_final,196
test-0229,A,1,15,final_answer,clean_final,266
test-0229,A,2,15,final_answer,clean_final,193
test-0230,A,0,18,boxed,sentence_end,494
test-0230,A,1,18,final_answer,clean_final,192
test-0230,A,2,18,final_answer,clean_final,158
test-0231,A,0,305,final_answer,clean_final,225
test-0231,A,1,305,final_answer,clean_final,173
test-0231,A,2,305,final_answer,clean_final,236
test-0232,A,0,15,final_answer,clean_final,305
test-0232,A,1,15,final_answer,clean_final,222
test-0232,A,2,15,final_answer,clean_final,261
test-0233,A,0,11,final_answer,clean_final,611
test-0233,A,1,171,final_answer,clean_final,573
test-0233,A,2,21,final_answer,clean_final,452
test-0234,A,0,252,boxed,mid_cut,961
test-0234,A,1,728,boxed,mid_cut,840
test-0234,A,2,255,boxed,mid_cut,1476
test-0235,A,0,14,final_answer,clean_final,140
test-0235,A,1,14,final_answer,clean_final,131
test-0235,A,2,14,final_answer,clean_final,144
test-0236,A,0,1000,last_number,mid_cut,833
test-0236,A,1,376,final_answer,clean_final,1008
test-0236,A,2,114,last_number,ends_digit,1536
test-0237,A,0,231,final_answer,clean_final,775
test-0237,A,1,11,boxed,sentence_end,1002
test-0237,A,2,231,final_answer,clean_final,608
test-0238,A,0,5,final_answer,clean_final,752
test-0238,A,1,3,last_number,mid_cut,565
test-0238,A,2,2,final_answer,clean_final,790
test-0239,A,0,195,final_answer,clean_final,221
test-0239,A,1,195,final_answer,clean_final,102
test-0239,A,2,195,final_answer,clean_final,252
test-0240,A,0,3,final_answer,clean_final,339
test-0240,A,1,3,final_answer,clean_final,425
test-0240,A,2,3,final_answer,clean_final,371
test-0241,A,0,3,final_answer,clean_final,272
test-0241,A,1,3,final_answer,clean_final,278
test-0241,A,2,3,final_answer,clean_final,284
test-0242,A,0,1050,final_answer,clean_final,212
test-0242,A,1,1050,final_answer,clean_final,188
test-0242,A,2,1050,final_answer,clean_final,188
test-0243,A,0,17,final_answer,clean_final,357
test-0243,A,1,17,final_answer,clean_final,486
test-0243,A,2,17,final_answer,clean_final,406
test-0244,A,0,42,final_answer,clean_final,302
test-0244,A,1,42,final_answer,clean_final,243
test-0244,A,2,42,final_answer,clean_final,243
test-0245,A,0,57,final_answer,clean_final,284
test-0245,A,1,57,final_answer,clean_final,210
test-0245,A,2,57,final_answer,clean_final,176
test-0246,A,0,9,final_answer,clean_final,231
test-0246,A,1,9,final_answer,clean_final,317
test-0246,A,2,9,final_answer,clean_final,378
test-0247,A,0,31,final_answer,clean_final,1187
test-0247,A,1,31,final_answer,clean_final,456
test-0247,A,2,31,final_answer,clean_final,453
test-0248,A,0,50,final_answer,clean_final,1209
test-0248,A,1,10,final_answer,clean_final,1098
test-0248,A,2,35,final_answer,clean_final,1224
test-0249,A,0,1512,final_answer,clean_final,216
test-0249,A,1,1260,final_answer,clean_final,236
test-0249,A,2,1260,final_answer,clean_final,281
test-0250,A,0,39.0,final_answer,clean_final,767
test-0250,A,1,252.0,final_answer,clean_final,613
test-0250,A,2,232.0,final_answer,clean_final,664
test-0251,A,0,265.0,final_answer,clean_final,795
test-0251,A,1,247.0,final_answer,clean_final,657
test-0251,A,2,166.0,final_answer,clean_final,979
test-0252,A,0,10.0,final_answer,clean_final,862
test-0252,A,1,4.0,final_answer,clean_final,586
test-0252,A,2,7.0,final_answer,clean_final,800
test-0253,A,0,24.0,final_answer,clean_final,628
test-0253,A,1,6.0,final_answer,clean_final,620
test-0253,A,2,3.0,final_answer,clean_final,710
test-0254,A,0,2340.0,final_answer,clean_final,1508
test-0254,A,1,9599.0,final_answer,clean_final,1100
test-0254,A,2,264.0,final_answer,clean_final,1493
test-0255,A,0,17.0,final_answer,clean_final,198
test-0255,A,1,17.0,final_answer,clean_final,178
test-0255,A,2,17.0,final_answer,clean_final,259
test-0256,A,0,15.0,final_answer,clean_final,297
test-0256,A,1,15.0,final_answer,clean_final,255
test-0256,A,2,15.0,final_answer,clean_final,349
test-0257,A,0,128.0,final_answer,clean_final,378
test-0257,A,1,128.0,final_answer,clean_final,326
test-0257,A,2,128.0,final_answer,clean_final,337
test-0258,A,0,75.0,final_answer,clean_final,263
test-0258,A,1,75.0,final_answer,clean_final,252
test-0258,A,2,75.0,final_answer,clean_final,170
test-0259,A,0,80.0,final_answer,clean_final,199
test-0259,A,1,80.0,final_answer,clean_final,230
test-0259,A,2,80.0,final_answer,clean_final,193
test-0260,A,0,9.0,final_answer,clean_final,667
test-0260,A,1,7.0,final_answer,clean_final,930
test-0260,A,2,5.0,boxed,mid_cut,696
test-0261,A,0,75.0,final_answer,clean_final,707
test-0261,A,1,10.0,final_answer,clean_final,751
test-0261,A,2,5.0,final_answer,clean_final,994
test-0262,A,0,4.0,answer_is,mid_cut,412
test-0262,A,1,4.0,final_answer,clean_final,360
test-0262,A,2,4.0,final_answer,clean_final,374
test-0263,A,0,99.0,final_answer,clean_final,673
test-0263,A,1,259.0,final_answer,clean_final,663
test-0263,A,2,3.0,final_answer,clean_final,773
test-0264,A,0,17.0,final_answer,clean_final,330
test-0264,A,1,17.0,final_answer,clean_final,153
test-0264,A,2,17.0,final_answer,clean_final,225
test-0265,A,0,1.0,final_answer,clean_final,1024
test-0265,A,1,15.0,final_answer,clean_final,1008
test-0265,A,2,25.0,final_answer,clean_final,1260
test-0266,A,0,966.0,final_answer,clean_final,1153
test-0266,A,1,157.0,boxed,sentence_end,1234
test-0266,A,2,209.0,boxed,mid_cut,675
test-0267,A,0,20.0,final_answer,clean_final,1019
test-0267,A,1,12.0,final_answer,clean_final,777
test-0267,A,2,8.0,final_answer,clean_final,835
test-0268,A,0,9.0,final_answer,clean_final,812
test-0268,A,1,13.0,final_answer,clean_final,530
test-0268,A,2,14.0,final_answer,clean_final,638
test-0269,A,0,3.0,final_answer,clean_final,203
test-0269,A,1,3.0,final_answer,clean_final,196
test-0269,A,2,3.0,final_answer,clean_final,211
test-0270,A,0,17.0,final_answer,clean_final,312
test-0270,A,1,17.0,final_answer,clean_final,314
test-0270,A,2,17.0,final_answer,clean_final,285
test-0271,A,0,1170.0,final_answer,clean_final,276
test-0271,A,1,1170.0,final_answer,clean_final,400
test-0271,A,2,1170.0,final_answer,clean_final,375
test-0272,A,0,200.0,final_answer,clean_final,217
test-0272,A,1,200.0,final_answer,clean_final,224
test-0272,A,2,200.0,final_answer,clean_final,210
test-0273,A,0,101.0,boxed,mid_cut,1146
test-0273,A,1,13.0,final_answer,mid_cut,1061
test-0273,A,2,803.0,answer_is,ends_digit,1110
test-0274,A,0,7207200.0,final_answer,clean_final,868
test-0274,A,1,20512800.0,final_answer,clean_final,790
test-0274,A,2,250250.0,final_answer,clean_final,662
test-0275,A,0,29.0,final_answer,clean_final,215
test-0275,A,1,29.0,final_answer,clean_final,205
test-0275,A,2,29.0,final_answer,clean_final,189
test-0276,A,0,60.0,final_answer,clean_final,112
test-0276,A,1,60.0,final_answer,clean_final,110
test-0276,A,2,60.0,final_answer,clean_final,182
test-0277,A,0,148.0,final_answer,clean_final,265
test-0277,A,1,148.0,final_answer,clean_final,256
test-0277,A,2,148.0,final_answer,clean_final,222
test-0278,A,0,8.0,final_answer,clean_final,372
test-0278,A,1,8.0,final_answer,clean_final,300
test-0278,A,2,8.0,final_answer,clean_final,522
test-0279,A,0,10.0,final_answer,clean_final,335
test-0279,A,1,10.0,final_answer,clean_final,308
test-0279,A,2,10.0,final_answer,clean_final,264
test-0280,A,0,8320.0,final_answer,mid_cut,744
test-0280,A,1,,fail,mid_cut,1536
test-0280,A,2,58.0,boxed,mid_cut,576
test-0281,A,0,24.0,final_answer,clean_final,1216
test-0281,A,1,150.0,final_answer,clean_final,840
test-0281,A,2,40.0,final_answer,clean_final,1157
test-0282,A,0,35.0,final_answer,clean_final,174
test-0282,A,1,35.0,final_answer,clean_final,184
test-0282,A,2,35.0,final_answer,clean_final,194
test-0283,A,0,1400.0,final_answer,clean_final,249
test-0283,A,1,1400.0,final_answer,clean_final,283
test-0283,A,2,1400.0,final_answer,clean_final,277
test-0284,A,0,45.0,final_answer,clean_final,255
test-0284,A,1,45.0,final_answer,clean_final,201
test-0284,A,2,45.0,final_answer,clean_final,318
test-0285,A,0,42.0,final_answer,clean_final,1247
test-0285,A,1,146.0,final_answer,clean_final,1312
test-0285,A,2,226.0,boxed,sentence_end,1420
test-0286,A,0,260.0,final_answer,clean_final,202
test-0286,A,1,260.0,final_answer,clean_final,177
test-0286,A,2,260.0,final_answer,clean_final,224
test-0287,A,0,50.0,final_answer,clean_final,270
test-0287,A,1,50.0,final_answer,clean_final,323
test-0287,A,2,50.0,final_answer,clean_final,263
test-0288,A,0,250.0,final_answer,clean_final,169
test-0288,A,1,250.0,final_answer,clean_final,212
test-0288,A,2,250.0,final_answer,clean_final,205
test-0289,A,0,11.0,final_answer,clean_final,1162
test-0289,A,1,91.0,final_answer,clean_final,1148
test-0289,A,2,41.0,final_answer,clean_final,1068
test-0290,A,0,3.0,final_answer,clean_final,495
test-0290,A,1,3.0,final_answer,clean_final,322
test-0290,A,2,4.0,final_answer,clean_final,332
test-0291,A,0,14.0,final_answer,clean_final,1107
test-0291,A,1,18.0,last_number,mid_cut,1536
test-0291,A,2,14.0,final_answer,clean_final,920
test-0292,A,0,13500.0,final_answer,clean_final,241
test-0292,A,1,13500.0,final_answer,clean_final,199
test-0292,A,2,13500.0,final_answer,clean_final,151
test-0293,A,0,50.0,final_answer,clean_final,327
test-0293,A,1,50.0,final_answer,clean_final,245
test-0293,A,2,50.0,final_answer,clean_final,190
test-0294,A,0,4.0,final_answer,clean_final,445
test-0294,A,1,8.0,final_answer,clean_final,438
test-0294,A,2,4.0,boxed,sentence_end,569
test-0295,A,0,108.0,final_answer,clean_final,378
test-0295,A,1,108.0,final_answer,clean_final,273
test-0295,A,2,108.0,final_answer,clean_final,265
test-0296,A,0,3.0,final_answer,clean_final,268
test-0296,A,1,3.0,final_answer,clean_final,241
test-0296,A,2,3.0,final_answer,clean_final,333
test-0297,A,0,80.0,final_answer,clean_final,293
test-0297,A,1,80.0,final_answer,clean_final,258
test-0297,A,2,80.0,final_answer,clean_final,412
test-0298,A,0,30.0,final_answer,clean_final,614
test-0298,A,1,,fail,clean_final,576
test-0298,A,2,30.0,final_answer,clean_final,1154
test-0299,A,0,13.0,final_answer,clean_final,559
test-0299,A,1,1.0,last_number,ends_digit,1536
test-0299,A,2,7.0,final_answer,clean_final,1032
test-0300,A,0,-120,final_answer,clean_final,1295
test-0300,A,1,-292,boxed,sentence_end,1301
test-0300,A,2,990,final_answer,clean_final,605
test-0301,A,0,4,final_answer,clean_final,199
test-0301,A,1,17,final_answer,clean_final,526
test-0301,A,2,17,final_answer,clean_final,272
test-0302,A,0,8,last_number,mid_cut,1536
test-0302,A,1,63,final_answer,clean_final,1026
test-0302,A,2,370,boxed,mid_cut,1451
test-0303,A,0,325,final_answer,clean_final,1131
test-0303,A,1,16,final_answer,clean_final,1287
test-0303,A,2,2,last_number,mid_cut,1536
test-0304,A,0,7,final_answer,clean_final,325
test-0304,A,1,7,final_answer,clean_final,371
test-0304,A,2,7,final_answer,clean_final,332
test-0305,A,0,2549,final_answer,clean_final,1137
test-0305,A,1,505,last_number,mid_cut,1536
test-0305,A,2,154,boxed,mid_cut,1094
test-0306,A,0,880,final_answer,clean_final,402
test-0306,A,1,880,final_answer,clean_final,314
test-0306,A,2,880,final_answer,clean_final,330
test-0307,A,0,18,final_answer,clean_final,382
test-0307,A,1,18,final_answer,clean_final,505
test-0307,A,2,18,final_answer,clean_final,455
test-0308,A,0,60,final_answer,clean_final,827
test-0308,A,1,100,final_answer,clean_final,556
test-0308,A,2,100,final_answer,clean_final,425
test-0309,A,0,39,final_answer,clean_final,306
test-0309,A,1,39,final_answer,clean_final,476
test-0309,A,2,39,final_answer,clean_final,478
test-0310,A,0,6,final_answer,clean_final,600
test-0310,A,1,0,final_answer,clean_final,529
test-0310,A,2,8,final_answer,clean_final,812
test-0311,A,0,71880,final_answer,clean_final,547
test-0311,A,1,19682,final_answer,clean_final,1273
test-0311,A,2,6561,final_answer,clean_final,756
test-0312,A,0,44,final_answer,clean_final,508
test-0312,A,1,44,final_answer,clean_final,543
test-0312,A,2,44,final_answer,clean_final,433
test-0313,A,0,658222,final_answer,clean_final,361
test-0313,A,1,658802,final_answer,clean_final,248
test-0313,A,2,655082,final_answer,clean_final,287
test-0314,A,0,12,final_answer,clean_final,895
test-0314,A,1,10,boxed,sentence_end,466
test-0314,A,2,6,final_answer,clean_final,834
test-0315,A,0,10,final_answer,clean_final,233
test-0315,A,1,10,final_answer,clean_final,291
test-0315,A,2,10,final_answer,clean_final,258
test-0316,A,0,108,final_answer,clean_final,215
test-0316,A,1,108,final_answer,clean_final,234
test-0316,A,2,108,final_answer,clean_final,281
test-0317,A,0,10,final_answer,clean_final,226
test-0317,A,1,10,final_answer,clean_final,179
test-0317,A,2,10,final_answer,clean_final,249
test-0318,A,0,24,final_answer,clean_final,437
test-0318,A,1,24,final_answer,clean_final,690
test-0318,A,2,24,final_answer,clean_final,403
test-0319,A,0,203,final_answer,clean_final,393
test-0319,A,1,203,final_answer,clean_final,488
